3.999158e+002,-1.810973e-001
4.001568e+002,-2.129040e-001
4.003979e+002,-2.296896e-001
4.006389e+002,-2.310771e-001
4.008800e+002,-2.220526e-001
4.011211e+002,-2.078628e-001
4.013621e+002,-1.912126e-001
4.016032e+002,-1.722272e-001
4.018442e+002,-1.496092e-001
4.020853e+002,-1.219366e-001
4.023264e+002,-8.856351e-002
4.025674e+002,-4.987795e-002
4.028085e+002,-7.561185e-003
4.030495e+002,3.532936e-002
4.032906e+002,7.478954e-002
4.035316e+002,1.058437e-001
4.037727e+002,1.244837e-001
4.040138e+002,1.298578e-001
4.042548e+002,1.247456e-001
4.044959e+002,1.134674e-001
4.047369e+002,9.923419e-002
4.049780e+002,8.327419e-002
4.052191e+002,6.515994e-002
4.054601e+002,4.428728e-002
4.057012e+002,2.105870e-002
4.059422e+002,-2.531405e-003
4.061833e+002,-2.360369e-002
4.064243e+002,-3.951539e-002
4.066654e+002,-4.905158e-002
4.069065e+002,-5.233834e-002
4.071475e+002,-5.055275e-002
4.073886e+002,-4.533372e-002
4.076296e+002,-3.833533e-002
4.078707e+002,-3.095134e-002
4.081118e+002,-2.376289e-002
4.083528e+002,-1.644746e-002
4.085939e+002,-8.039943e-003
4.088349e+002,2.489857e-003
4.090760e+002,1.570589e-002
4.093170e+002,3.102342e-002
4.095581e+002,4.670269e-002
4.097992e+002,6.001643e-002
4.100402e+002,6.809520e-002
4.102813e+002,6.884575e-002
4.105223e+002,6.112406e-002
4.107634e+002,4.485960e-002
4.110045e+002,2.106468e-002
4.112455e+002,-7.832148e-003
4.114866e+002,-3.816798e-002
4.117276e+002,-6.596634e-002
4.119687e+002,-8.764172e-002
4.122097e+002,-1.011993e-001
4.124508e+002,-1.061985e-001
4.126919e+002,-1.032163e-001
4.129329e+002,-9.351437e-002
4.131740e+002,-7.881168e-002
4.134150e+002,-6.145215e-002
4.136561e+002,-4.385823e-002
4.138972e+002,-2.801762e-002
4.141382e+002,-1.502386e-002
4.143793e+002,-5.032222e-003
4.146203e+002,2.229404e-003
4.148614e+002,6.899108e-003
4.151024e+002,8.605683e-003
4.153435e+002,6.586510e-003
4.155846e+002,9.421029e-005
4.158256e+002,-1.102807e-002
4.160667e+002,-2.618918e-002
4.163077e+002,-4.413049e-002
4.165488e+002,-6.344433e-002
4.167899e+002,-8.256929e-002
4.170309e+002,-9.988241e-002
4.172720e+002,-1.140130e-001
4.175130e+002,-1.238354e-001
4.177541e+002,-1.288678e-001
4.179951e+002,-1.292673e-001
4.182362e+002,-1.256957e-001
4.184773e+002,-1.186500e-001
4.187183e+002,-1.079942e-001
4.189594e+002,-9.282850e-002
4.192004e+002,-7.207327e-002
4.194415e+002,-4.561783e-002
4.196826e+002,-1.461273e-002
4.199236e+002,1.885613e-002
4.201647e+002,5.237870e-002
4.204057e+002,8.331923e-002
4.206468e+002,1.089497e-001
4.208878e+002,1.266890e-001
4.211289e+002,1.348128e-001
4.213700e+002,1.333123e-001
4.216110e+002,1.234844e-001
4.218521e+002,1.073196e-001
4.220931e+002,8.661973e-002
4.223342e+002,6.293092e-002
4.225753e+002,3.791384e-002
4.228163e+002,1.354165e-002
4.230574e+002,-7.629007e-003
4.232984e+002,-2.312433e-002
4.235395e+002,-3.152896e-002
4.237805e+002,-3.263257e-002
4.240216e+002,-2.708097e-002
4.242627e+002,-1.574768e-002
4.245037e+002,3.884383e-004
4.247448e+002,2.010083e-002
4.249858e+002,4.169123e-002
4.252269e+002,6.258983e-002
4.254680e+002,7.996073e-002
4.257090e+002,9.143628e-002
4.259501e+002,9.547672e-002
4.261911e+002,9.168003e-002
4.264322e+002,8.053453e-002
4.266732e+002,6.334607e-002
4.269143e+002,4.215661e-002
4.271554e+002,1.933792e-002
4.273964e+002,-2.828040e-003
4.276375e+002,-2.280352e-002
