3.999158e+002,4.517472e-002
4.001568e+002,5.280169e-002
4.003979e+002,5.653332e-002
4.006389e+002,5.743845e-002
4.008800e+002,5.755695e-002
4.011211e+002,5.821853e-002
4.013621e+002,5.952795e-002
4.016032e+002,6.037408e-002
4.018442e+002,5.926270e-002
4.020853e+002,5.495701e-002
4.023264e+002,4.725744e-002
4.025674e+002,3.686880e-002
4.028085e+002,2.492338e-002
4.030495e+002,1.256353e-002
4.032906e+002,7.063955e-004
4.035316e+002,-9.728349e-003
4.037727e+002,-1.782805e-002
4.040138e+002,-2.290559e-002
4.042548e+002,-2.468535e-002
4.044959e+002,-2.341690e-002
4.047369e+002,-1.957989e-002
4.049780e+002,-1.361136e-002
4.052191e+002,-5.801024e-003
4.054601e+002,3.578567e-003
4.057012e+002,1.385697e-002
4.059422e+002,2.391298e-002
4.061833e+002,3.241574e-002
4.064243e+002,3.811115e-002
4.066654e+002,4.020810e-002
4.069065e+002,3.843158e-002
4.071475e+002,3.308441e-002
4.073886e+002,2.507602e-002
4.076296e+002,1.591275e-002
4.078707e+002,7.433694e-003
4.081118e+002,1.057866e-003
4.083528e+002,-2.444562e-003
4.085939e+002,-3.728920e-003
4.088349e+002,-3.831008e-003
4.090760e+002,-3.916228e-003
4.093170e+002,-4.906763e-003
4.095581e+002,-7.342605e-003
4.097992e+002,-1.053566e-002
4.100402e+002,-1.349834e-002
4.102813e+002,-1.513002e-002
4.105223e+002,-1.515364e-002
4.107634e+002,-1.170269e-002
4.110045e+002,-5.708359e-003
4.112455e+002,1.718812e-003
4.114866e+002,9.162713e-003
4.117276e+002,1.572980e-002
4.119687e+002,1.963830e-002
4.122097e+002,2.065262e-002
4.124508e+002,1.912194e-002
4.126919e+002,1.572444e-002
4.129329e+002,1.029578e-002
4.131740e+002,3.987676e-003
4.134150e+002,-1.979086e-003
4.136561e+002,-6.483670e-003
4.138972e+002,-8.580485e-003
4.141382e+002,-7.584629e-003
4.143793e+002,-5.641970e-003
4.146203e+002,-4.654494e-004
4.148614e+002,7.072246e-003
4.151024e+002,1.632966e-002
4.153435e+002,2.649092e-002
4.155846e+002,3.703125e-002
4.158256e+002,4.600655e-002
4.160667e+002,5.264210e-002
4.163077e+002,5.685941e-002
4.165488e+002,5.831743e-002
4.167899e+002,5.701584e-002
4.170309e+002,5.359053e-002
4.172720e+002,4.889106e-002
4.175130e+002,4.357218e-002
4.177541e+002,3.955418e-002
4.179951e+002,3.794692e-002
4.182362e+002,3.901900e-002
4.184773e+002,4.071349e-002
4.187183e+002,4.492651e-002
4.189594e+002,4.876823e-002
4.192004e+002,4.983312e-002
4.194415e+002,4.797969e-002
4.196826e+002,4.365288e-002
4.199236e+002,3.525307e-002
4.201647e+002,2.682904e-002
4.204057e+002,1.908240e-002
4.206468e+002,1.299410e-002
4.208878e+002,8.348732e-003
4.211289e+002,6.249463e-003
4.213700e+002,6.228858e-003
4.216110e+002,7.722921e-003
4.218521e+002,1.059908e-002
4.220931e+002,1.387028e-002
4.223342e+002,1.649015e-002
4.225753e+002,1.698193e-002
4.228163e+002,1.601405e-002
4.230574e+002,1.226452e-002
4.232984e+002,7.498347e-003
4.235395e+002,2.229870e-003
4.237805e+002,-2.040464e-003
4.240216e+002,-4.623805e-003
4.242627e+002,-5.081937e-003
4.245037e+002,-3.918789e-003
4.247448e+002,-1.113201e-003
4.249858e+002,3.642014e-003
4.252269e+002,9.708837e-003
4.254680e+002,1.622581e-002
4.257090e+002,2.210783e-002
4.259501e+002,2.702159e-002
4.261911e+002,2.973372e-002
4.264322e+002,3.051731e-002
4.266732e+002,2.929195e-002
4.269143e+002,2.626766e-002
4.271554e+002,2.194483e-002
4.273964e+002,1.768262e-002
4.276375e+002,1.318830e-002
4.278785e+002,9.101128e-003
4.281196e+002,5.606931e-003
4.283607e+002,2.852880e-003
4.286017e+002,7.021806e-004
4.288428e+002,-7.532783e-004
4.290838e+002,-1.567060e-003
4.293249e+002,-2.093622e-003
4.295659e+002,-2.252498e-003
4.298070e+002,-1.536025e-003
4.300481e+002,-4.994734e-004
4.302891e+002,1.964780e-003
4.305302e+002,5.388347e-003
